id,name_aegis,name_english,type
12149,Bullet_Case,Cartridge,Usable
12150,Bullet_Case_Blood,Blood Cartridge,Usable
12151,Bullet_Case_Silver,Silver Cartridge,Usable
12152,Special_Box,Special Present,Usable
12153,Bow_Mercenary_Scroll1,Bowman Scroll 1,Usable
12154,Bow_Mercenary_Scroll2,Bowman Scroll 2,Usable
12155,Bow_Mercenary_Scroll3,Bowman Scroll 3,Usable
12156,Bow_Mercenary_Scroll4,Bowman Scroll 4,Usable
12157,Bow_Mercenary_Scroll5,Bowman Scroll 5,Usable
12158,Bow_Mercenary_Scroll6,Bowman Scroll 6,Usable
12159,Bow_Mercenary_Scroll7,Bowman Scroll 7,Usable
12160,Bow_Mercenary_Scroll8,Bowman Scroll 8,Usable
12161,Bow_Mercenary_Scroll9,Bowman Scroll 9,Usable
12162,Bow_Mercenary_Scroll10,Bowman Scroll 10,Usable
12163,SwordMercenary_Scroll1,Fencer Scroll 1,Usable
12164,SwordMercenary_Scroll2,Fencer Scroll 2,Usable
12165,SwordMercenary_Scroll3,Fencer Scroll 3,Usable
12166,SwordMercenary_Scroll4,Fencer Scroll 4,Usable
12167,SwordMercenary_Scroll5,Fencer Scroll 5,Usable
12168,SwordMercenary_Scroll6,Fencer Scroll 6,Usable
12169,SwordMercenary_Scroll7,Fencer Scroll 7,Usable
12170,SwordMercenary_Scroll8,Fencer Scroll 8,Usable
12171,SwordMercenary_Scroll9,Fencer Scroll 9,Usable
12172,SwordMercenary_Scroll10,Fencer Scroll 10,Usable
12173,SpearMercenary_Scroll1,Spearman Scroll 1,Usable
12174,SpearMercenary_Scroll2,Spearman Scroll 2,Usable
12175,SpearMercenary_Scroll3,Spearman Scroll 3,Usable
12176,SpearMercenary_Scroll4,Spearman Scroll 4,Usable
12177,SpearMercenary_Scroll5,Spearman Scroll 5,Usable
12178,SpearMercenary_Scroll6,Spearman Scroll 6,Usable
12179,SpearMercenary_Scroll7,Spearman Scroll 7,Usable
12180,SpearMercenary_Scroll8,Spearman Scroll 8,Usable
12181,SpearMercenary_Scroll9,Spearman Scroll 9,Usable
12182,SpearMercenary_Scroll10,Spearman Scroll 10,Usable
12183,Holy_Arrow_Quiver,Holy Arrow Quiver,Usable
12184,Mercenary_Red_Potion,Mercenary Red Potion,Usable
12185,Mercenary_Blue_Potion,Mercenary Blue Potion,Usable
12186,Red_Box,Old Red Box,Usable
12187,Green_Box,Old Green Box,Usable
12188,Magical_Moon_Cake,Grace Moon Cake,Healing
12189,Red_Box_,Old Red Box,Usable
12190,Moon_Cake,Moon Cake,Usable
12191,Special_Moon_Cake,Special Moon Cake,Usable
12192,Pumpkin_Pie,Pumpkin Pie,Healing
12193,Brezel,Pretzel,Usable
12194,Hometown_Gift,Hometown Gift,Usable
12195,Plain_Rice_Cake,Plain Rice Cake,Healing
12196,Hearty_Rice_Cake,Hearty Rice Cake,Healing
12197,Salty_Rice_Cake,Salty Rice Cake,Healing
12198,Lucky_Rice_Cake,Lucky Rice Cake,Usable
12199,Rice_Scroll,Scroll of Magic,Usable
12200,Event_Cake,X-mas Cake,DelayConsume
12201,Red_Box_C,Commonplace Red Box,Usable
12202,Str_Dish10_,Steamed Tongue,Healing
12203,Agi_Dish10_,Steamed Scorpion,Healing
12204,Int_Dish10_,Dragon Breath Cocktail,Healing
12205,Dex_Dish10_,Hwergelmir's Tonic,Healing
12206,Luk_Dish10_,Cooked Nine Tail's Tails,Healing
12207,Vit_Dish10_,Stew Of Immortality,Healing
12208,Battle_Manual,Battle Manual,Usable
12209,Insurance,Life Insurance,Usable
12210,Bubble_Gum,Bubble Gum,Usable
12211,Kafra_Card,Kafra Card,Usable
12212,Giant_Fly_Wing,Giant Fly Wing,Usable
12213,Neuralizer,Neuralizer,DelayConsume
12214,Convex_Mirror,Convex Mirror,Usable
12215,Blessing_10_Scroll,LV10 Blessing Scroll,Usable
12216,Inc_Agi_10_Scroll,LV10 Agil Scroll,Usable
12217,Aspersio_5_Scroll,LV5 Aspersio Scroll,Usable
12218,Assumptio_5_Scroll,LV5 Assumptio Scroll,Usable
12219,Wind_Walk_10_Scroll,LV10 Wind Walker Scroll,Usable
12220,Adrenaline_Scroll,LV5 Adrenaline Scroll,Usable
12221,Megaphone_,Megaphone,Usable
12223,Sweets_Macacake,Sweets Macaron Cake,Usable
12224,Sweets_Sparfait,Sweets Strawberry Parfait,Usable
12225,Sweet_Candy_Striper,Sweet Candy Cane,Usable
12226,Examination1,Examination 1,Healing
12227,Examination2,Examination 2,Healing
12228,Examination3,Examination 3,Healing
12229,Examination4,Examination 4,Healing
12230,Examination5,Examination 5,Healing
12231,Examination6,Examination 6,Healing
12232,Gingerbread,Ginger Bread,Usable
12233,Kvass,Kvass,Healing
12234,Cacao99,Fierce Cacao 99%,Healing
12235,Strawberry_Choco,Chocolate Strawberry,Usable
12236,Choco_Tart,Chocolate Tart,DelayConsume
12237,Choco_Lump,Junky Chocolate,Usable
12238,New_Year_Rice_Cake_1,New Year Rice Cake,Usable
12239,New_Year_Rice_Cake_2,New Year Rice Cake,Usable
12240,Old_Yellow_Box,Old Yellow Box,Usable
12241,M_Center_Potion,Mercenary Concentration Potion,Usable
12242,M_Awakening_Potion,Mercenary Awakening Potion,Usable
12243,M_Berserk_Potion,Mercenary Berserk Potion,Usable
12244,Old_Gift_Box,Old Gift Box,Usable
12245,Green_Ale_US,Green Ale,Healing
12246,Magic_Card_Album,Mystical Card Album,Usable
12247,Halohalo,Halo-Halo,Usable
12248,Masquerade_Ball_Box,Fancy Ball Box,Usable
12249,Payroll_Of_Kafra_,Payment Statement for Kafra Employee,Usable
12250,Str_Dish10_M,Steamed Tongue,Usable
12251,Agi_Dish10_M,Steamed Desert Scorpions,Usable
12252,Int_Dish10_M,Dragon Breath Cocktail,Usable
12253,Dex_Dish10_M,Hwergelmir's Tonic,Usable
12254,Luk_Dish10_M,Cooked Nine Tail,Usable
12255,Vit_Dish10_M,Immortal Stew,Usable
12256,PRO_Gift_Box,PRO Gift Box,Usable
12257,Cold_Medicine,Cold Medicine,Healing
12258,Bombring_Box,Bomb Poring Box,Usable
12259,Miracle_Medicine,Miracle Tonic,Usable
12260,Cool_Summer_Outfit,Cool Summer Outfit,Usable
12261,Secret_Medicine,Leap of Fantasy,Usable
12262,Inspector_Certificate_,Authoritative Badge,Usable
12263,Comp_Battle_Manual,Field Manual,Usable
12264,Comp_Bubble_Gum,Bubble Gum,Usable
12265,Comp_Insurance,Life Insurrance,Usable
12266,Sesame_Pastry_,Sesame Pastry,Usable
12267,Honey_Pastry_,Honey Pastry,Usable
12268,Rainbow_Cake_,Rainbow Cake,Usable
12269,Tasty_Colonel,Tasty Pink Ration,Usable
12270,Tasty_Major,Tasty White Ration,Usable
12271,Mre_A,Military Ration A,Healing
12272,Mre_B,Military Ration B,Usable
12273,Mre_C,Military Ration C,Usable
12274,Gold_Pill_1,Daehwandan,Healing
12275,Gold_Pill_2,Taecheongdan,Healing
12276,Mimic_Scroll,Mimic Scroll,Usable
12277,Disguise_Scroll,Disguise Scroll,Usable
12278,Alice_Scroll,Alice Scroll,Usable
12279,Undead_Element_Scroll,Undead Elemental Scroll,Usable
12280,Holy_Element_Scroll,Holy Elemental Scroll,Usable
12281,Tresure_Box_WoE,Event Treasure Box,Usable
12282,Internet_Cafe1,Internet Cafe1,Usable
12283,Internet_Cafe2,Internet Cafe2,Usable
12284,Internet_Cafe3,Internet Cafe3,Usable
12285,Internet_Cafe4,Internet Cafe4,Usable
12286,Masquerade_Ball_Box2,Masquerade Ball Box2,Usable
12287,Love_Angel,Love Angel Magic Powder,Usable
12288,Squirrel,Squirrel Magic Powder,Usable
12289,Gogo,Gogo Magic Powder,Usable
12290,Mysterious_Can,Mysterious Can Magic Powder,Usable
12291,Mysterious_PET_Bottle,Mysterious PET Bottle,Usable
12292,Unripe_Fruit,Unripe Yggdrasilberry,Healing
12293,Dried_Yggdrasilberry,Dried Yggdrasilberry,Healing
12294,PC_Bang_Coin_Box1,PC-Room Coin Box,Usable
12295,PC_Bang_Coin_Box2,PC-Room Coin Box,Usable
12296,PC_Bang_Coin_Box3,Splendid Spring Hat Box,Usable
12297,PC_Bang_Coin_Box4,PC-Room Coin Box,Usable
12298,SP_Potion,SP Consumption Reduction Potion,Usable
12299,Mega_Resist_Potion,Mega Resist Potion,Usable
12300,Wild_Rose_Scroll,Wild Rose Contract,Usable
12301,Doppelganger_Scroll,Doppelganger Contract,Usable
12302,Ygnizem_Scroll,Egnigem Cenia Contract,Usable
12303,Water_Of_Blessing,Blessing Of Water,Usable
12304,Picture_Diary,Diary Magic Powder,Usable
12305,Mini_Heart,Mini Heart Magic Powder,Usable
12306,Newcomer,Freshman Magic Powder,Usable
12307,Kid,Kid Magic Powder,Usable
12308,Magic_Castle,Magic Magic Powder,Usable
12309,Bulging_Head,JJangu Magic Powder,Usable
12310,Spray_Of_Flowers,Spray Of Flowers,Usable
12311,Large_Spray_Of_Flowers,Huge Spray Of Flowers,DelayConsume
12312,Thick_Manual50,Thick Battle Manual,Usable
12313,Protection_Of_Angel,Guardian Angel,Usable
12314,Noive_Box,Adventurer Returns Support Box,Usable
12315,Goddess_Bless,Goddess Of Blessing,Usable
12316,Angel_Bless,Angel Of Blessing,Usable
12317,Powder_Snow,Snow Powder,Usable
12318,Little_Heart,Small Hearts,Usable
12319,Strawberry_Cake,Rune Strawberry Cake,Usable
12320,Pineapple_Juice,Schwarzwald Pine Jubilee,Usable
12321,Spicy_Sandwich,Arunafeltz Desert Sandwich,Usable
12322,Chocolate_Pie,Chocolate Pie,Healing
12323,N_Fly_Wing,Novice Fly Wing,DelayConsume
12324,N_Butterfly_Wing,Novice Butterfly Wing,DelayConsume
12325,N_Magnifier,Novice Magnifier,DelayConsume
12326,J_Firecracker,Large Firecracker,Usable
12327,Charm_Of_Luck,Charm Of Luck,Usable
12328,Charm_Of_Happiness,Charm Of Happiness,Usable
12329,Recall_MaleGM,Summon Male GameMaster Scroll,Usable
12330,Recall_FemaleGM,Summon Female GameMaster Scroll,Usable
12331,Ginseng,Ginseng,Healing
12332,Fruit_Juice,Fruit Juice,Healing
12333,Ansila,Ancilla,Usable
12334,Cherish_Box,Treasure Edition Helm Box,Usable
12335,Yummy_Skewered_Dish,Grilled Delicious Skewer,Healing
12336,Baked_Mushroom,Grilled Mushroom,Healing
12337,Grilled_Sausage,Grilled Sausages,Healing
12338,Grilled_Corn,Grilled Corn,Usable
12339,Cherish_Box_Ori,Treasure Edition Box,Usable
12340,Mysterious_Rice_Powder,Chewy Rice Powder,Usable
12341,Special_Alloy_Trap_Box,Special Alloy Trap Box,Usable
12342,Manuk's_Opportunity,Manuk's Opportunity,Usable
12343,Manuk's_Courage,Manuk's Courage,Usable
12344,Pinguicula's_fruit_Jam,Pinguicula's Fruit Jam,Usable
12345,Luciola's_Honey_Jam,Luciola's Honey Jam,Usable
12346,Unripe_Acorn,Unripe Acorn,Usable
12347,Acorn_Jelly,Acorn Jelly,DelayConsume
12348,Manuk's_Faith,Manuk's Faith,Usable
12349,Cornus'_Tears,Cornus' Tears,Usable
12350,Angeling_Potion,Angeling Potion,DelayConsume
12351,Shout_Megaphone,Scream Megaphone,DelayConsume
12352,Dun_Tele_Scroll3_fr,Dungeon Teleport Scroll 3,Usable
12353,Tiny_Waterbottle,Small Bottle,Usable
12354,Buche_De_Noel,Buche De Noel,Usable
12355,Xmas_Gift,Xmas Gift,Usable
12356,Louise_Costume_Box,Louise Costume Box,Usable
12357,Shiny_Wing_Gown,Shiny Wing Gown,Usable
12358,Fan_Of_Wind,Fan Of Wind,Usable
12359,Very_Soft_Plant,Very Soft Plant,Usable
12360,Very_Red_Juice,Very Red Juice,Usable
12361,Delicious_Shaved_Ice,Delicious Shaved Ice,Usable
12362,Kuloren,Kuloren,Usable
12363,Fit_Pipe,Fit Pipe,Usable
12364,Staff_Of_Leader,Staff Of Leader,Usable
12365,Charming_Lotus,Charming Lotus,Usable
12366,Gril_Doll,Girl's Doll,Usable
12367,Luxury_Whisky_Bottle,Luxury Whisky Bottle,Usable
12368,Splendid_Mirror,Splendid Mirror,Usable
12369,Oilpalm_Coconut,Oilpalm Coconut,Usable
12370,Gril's_Naivety,Girl's Naivety,Usable
12371,Magical_Lithography,Magical Lithography,Usable
12372,Hell_Contract,Hell Contract,Usable
12373,Boy's_Naivety,Boy's Pure Heart,Usable
12374,Flaming_Ice,Ice Fireworks,Usable
12375,Acaraje,Akaraje,Usable
12376,Mysterious_Can2,Mysterious Can2,DelayConsume
12377,Mysterious_PET_Bottle2,Mysterious PET Bottle2,DelayConsume
12378,2009_Rice_Cake_Soup,Rice Cake Soup,Usable
12379,Pope's_Cookie,Pope Cookie,Usable
12380,Desert_Wolf_Babe_Scroll,Job Change Flute,Usable
12381,ValkyrieA_Scroll,Ancient Languages Scroll,Usable
12382,ValkyrieB_Scroll,Ancient Languages Scroll,Usable
12383,Vulcan_Bullet_Magazine,Vulcan Bullet Magazine,Usable
12384,Rainbow_Ruby_Water,Rainbow Ruby,DelayConsume
12385,Rainbow_Ruby_Fire,Rainbow Ruby,DelayConsume
12386,Rainbow_Ruby_Wind,Rainbow Ruby,DelayConsume
12387,Rainbow_Ruby_Earth,Rainbow Ruby,DelayConsume
12388,Runstone_Crush,Rhydo Runestone For Apprentice,DelayConsume
12389,Runstone_Storm,Pertz Runestone For Apprentice,DelayConsume
12390,Runstone_Millennium,Verkana Runestone For Apprentice,DelayConsume
12391,Lucky_Egg_C,Lucky Egg C,Usable
12392,RepairA,Repair A,Usable
12393,RepairB,Repair B,Usable
12394,RepairC,Repair C,Usable
12395,Tantanmen,Tantan Noodle,Usable
12396,Fools_Day_Box,Gift Box?,DelayConsume
12397,Fools_Day_Box2,Gift Box?,DelayConsume
12398,PCBang_Gift_Box,PC Cafe Gift Box,Usable
12399,Castle_Treasure_Box,Castle Treasure Box,Usable
12400,Water_Of_Blessing_,Water Of Blessing,Usable
12401,Rune_Kn_Test_Int,Rune Kn Test Int,Usable
12402,29Fruit,29Fruit,Usable
12403,Lucky_Egg_C2,Lucky Egg C2,Usable
12404,Acti_Potion,Acti Potion,Usable
12405,Underripe_Yggseed,Underripe Yggseed,Usable
12406,Psychic_ArmorS,Psychic ArmorS,Usable
12407,PCBang_Coupon_Box,PC Cafe Coupon Box,Usable
12408,Leaf_Cat_Ball,Hydra Ball,Usable
12409,Pork_Belly_H,1st Class Pork Belly,Usable
12410,Spareribs_H,Thick Pork Belly,Usable
12411,HE_Battle_Manual,HE Battle Manual,Usable
12412,HE_Bubble_Gum,HE Bubble Gum,Usable
12413,PCBang_Coupon_Box2,PC Cafe Coupon BoxⅡ,Usable
12414,Guarana_Candy,Guarana Candy,Usable
12415,Siege_Teleport_Scroll2,Siege Teleport Scroll Silver,Usable
12416,Lucky_Egg_C3,Lucky Egg C3,Usable
12417,Boost500,Boost500,Usable
12418,Full_SwingK,Full SwingK,Usable
12419,Mana_Plus,Mana Plus,Usable
12420,Stamina_Up_M,Stamina Up M,Usable
12421,Digestive_F,Falmons F,Usable
12422,HP_Increase_PotionS,HP Increase Potion (Small),Usable
12423,HP_Increase_PotionM,HP Increase Potion (Medium),Usable
12424,HP_Increase_PotionL,HP Increase Potion (Large),Usable
12425,SP_Increase_PotionS,SP Increase Potion (Small),Usable
12426,SP_Increase_PotionM,SP Increase Potion (Medium),Usable
12427,SP_Increase_PotionL,SP Increase Potion (Large),Usable
12428,Enrich_White_PotionZ,Concentrated White Potion Z,Healing
12429,Savage_BBQ,Savage Full Roast,Usable
12430,Wug_Blood_Cocktail,Cocktail Warg Blood,Usable
12431,Minor_Brisket,Minor Stew,Usable
12432,Siroma_Icetea,Siroma Iced Tea,Usable
12433,Drocera_Herb_Stew,Drosera Herb Salad,Usable
12434,Petti_Tail_Noodle,Petite Tail Noodles,Usable
12435,Black_Thing,Black Mass,Usable
12436,Vitata500,Vitata 500,Healing
12437,Enrich_Celermine_Juice,Concentrated Ceromain Soup,Usable
12438,F_Giant_Fly_Wing,F Giant Fly Wing,Usable
12439,F_Battle_Manual,F Old Battle Manual,Usable
12440,F_Insurance,F Insurance,Usable
12441,F_Bubble_Gum,F Old Bubble Gum,Usable
12442,F_Kafra_Card,F Kafra Card,Usable
12443,F_Neuralizer,F Neuralizer,Usable
12444,F_Dun_Tele_Scroll1,WoE Telport Scroll,Usable
12445,F_Str_Dish10_,F Str Dish10,Usable
12446,F_Agi_Dish10_,F Agi Dish10,Usable
12447,F_Int_Dish10_,F Int Dish10,Usable
12448,F_Dex_Dish10_,F Dex Dish10,Usable
12449,F_Luk_Dish10_,F Luk Dish10,Usable
12450,F_Vit_Dish10_,F Vit Dish10,Usable
12451,F_WOB_Rune,F WOB Rune,Usable
12452,F_WOB_Schwaltz,F WOB Schwarz,Usable
12453,F_WOB_Rachel,F WOB Rachel,Usable
12454,F_WOB_Local,F WOB Local,Usable
12456,F_Greed_Scroll,F Greed Scroll,DelayConsume
12457,F_Glass_Of_Illusion,F Glass Of Illusion,Usable
12458,F_Abrasive,F Abrasive,Usable
12459,F_Med_Life_Potion,F Med Life Potion,Usable
12460,F_Small_Life_Potion,F Small Life Potion,Usable
12461,F_Regeneration_Potion,F Regeneration Potion,Usable
12462,F_B_Mdef_Potion,F B Mdef Potion,Usable
12463,F_S_Mdef_Potion,F S Mdef Potion,Usable
12464,F_B_Def_Potion,F B Def Potion,Usable
12465,F_S_Def_Potion,F S Def Potion,Usable
12466,F_Blessing_10_Scroll,F Blessing 10 Scroll,DelayConsume
12467,F_Inc_Agi_10_Scroll,F Inc Agi 10 Scroll,DelayConsume
12468,F_Aspersio_5_Scroll,F Aspersio 5 Scroll,DelayConsume
12470,F_Wind_Walk_10_Scroll,F Wind Walk 10 Scroll,DelayConsume
12471,F_Adrenaline_Scroll,F Adrenaline Scroll,DelayConsume
12472,F_Convex_Mirror,F Convex Mirror,Usable
12473,RWC_Parti_Box,RWC Parti Box,Usable
12474,RWC_Final_Comp_Box,RWC Final Comp Box,Usable
12475,Cure_Free,Cure Free,Usable
12476,PCBang_Coupon_Box3,PC Cafe Coupon Box,Usable
12477,Gift_Bundle,Prontera Costume Pack,Usable
12478,Chance_Box,Box of Opportunity,Usable
12479,Caracas_Ring_Box,Test Your Luck Box,Usable
12480,Attend_3Day_Box,Attendance 3day Box,Usable
12481,Attend_7Day_Box,Attendance 7day Box,Usable
12482,Attend_10Day_Box,Attendance 10day Box,Usable
12483,Attend_15Day_Box,Attendance 15day Box,Usable
12484,Attend_20Day_Box,Attendance 20day Box,Usable
12485,Attend_25Day_Box,Attendance 25day Box,Usable
12486,GoldPC_First_Box,Beast Summoning Seal Book,Usable
12487,PC_4Leaf_Clover_Box,PC 4Leaf Clover Box,Usable
12488,Ticket_Gift_Box,Valkyrie Mercenary Scroll,Usable
12489,Ticket_Gift_Box2,Ticket Gift Box II,Usable
12490,Vivid_Notation,Christmas Music Box,Usable
12491,Curious_Snowball,Curious Snowball,Usable
12492,Crumpled_Paper,Crumpled Paper,Usable
12493,Lucky_Egg_C4,Lucky Egg C4,Usable
12494,E_Giant_Fly_Wing,E Giant Fly Wing,Usable
12495,E_Battle_Manual,E Battle Manual,Usable
12496,E_Insurance,E Insurance,Usable
12497,E_Bubble_Gum,E Bubble Gum,Usable
12498,E_Kafra_Card,E Kafra Card,Usable
12499,E_Neuralizer,E Neuralizer,Usable
12500,E_Dun_Tele_Scroll1,E Dun Tele Scroll1,Usable
12501,E_Str_Dish10_,Steamed Tongue,Usable
12502,E_Agi_Dish10_,Steamed Desert Scorpions,Usable
12503,E_Int_Dish10_,Dragon Breath Cocktail,Usable
12504,E_Dex_Dish10_,Hwergelmir's Tonic,Usable
12505,E_Luk_Dish10_,Cooked Nine Tail,Usable
12506,E_Vit_Dish10_,Immortal Stew,Usable
12507,E_WOB_Rune,Yellow Butterfly Wing,Usable
12508,E_WOB_Schwaltz,Green Butterfly Wing,Usable
12509,E_WOB_Rachel,Red Butterfly Wing,Usable
12510,E_WOB_Local,Blue Butterfly Wing,Usable
12511,E_Siege_Teleport_Scroll,E Siege Teleport Scroll,Usable
12512,E_Greed_Scroll,E Greed Scroll,DelayConsume
12513,E_Glass_Of_Illusion,E Glass Of Illusion,Usable
12514,E_Abrasive,E Abrasive,Usable
12515,E_Med_Life_Potion,E Med Life Potion,Usable
12516,E_Small_Life_Potion,E Small Life Potion,Usable
12517,E_Regeneration_Potion,E Regeneration Potion,Usable
12518,E_B_Mdef_Potion,E B Mdef Potion,Usable
12519,E_S_Mdef_Potion,E S Mdef Potion,Usable
12520,E_B_Def_Potion,E B Def Potion,Usable
12521,E_S_Def_Potion,E S Def Potion,Usable
12522,E_Blessing_10_Scroll,Blessing Scroll Lv 10,DelayConsume
12523,E_Inc_Agi_10_Scroll,Increase Agility Scroll Lv 10,DelayConsume
12524,E_Aspersio_5_Scroll,Aspersio Scroll Lv 5,DelayConsume
12525,E_Assumptio_5_Scroll,Assumptio Scroll Lv 5,DelayConsume
12526,E_Wind_Walk_10_Scroll,Wind Walk Scroll Lv 10,DelayConsume
12527,E_Adrenaline_Scroll,Adrenaline Scroll,DelayConsume
12528,E_Convex_Mirror,Convex Mirror,Usable
12529,White_Slim_Potion_Box,White Slim Potion Box,Usable
12530,Mastela_Fruit_Box,Mastela Fruit Box,Usable
12531,White_Potion_Box,White Potion Box,Usable
12532,Royal_Jelly_Box2,Royal Jelly Box,Usable
12533,Blue_Herb_Box2,Blue Herb Box,Usable
12534,Yggdrasil_Seed_Box,Yggdrasil Seed Box,Usable
12535,Iggdrasilberry_Box,Iggdrasilberry Box,Usable
12536,NY_Rice_Cake_Soup,NY Rice Cake Soup,Usable
12537,Solo_Gift_Basket,Gift Chocolate Basket,Usable
12538,Couple_Event_Basket,Firecracker Basket,Usable
12539,Splendid_Box,Splendid Box,Usable
12540,GM_Warp_Box,GM Warp Box,Usable
12541,Fortune_Cookie1,Fortune Cookie1,Usable
12542,Fortune_Cookie2,Fortune Cookie2,Usable
12543,Fortune_Cookie3,Fortune Cookie3,Usable
12544,Mystic_Tree_Branch,Mystic Tree Branch,Usable
12545,Lucky_Egg_C5,Lucky Egg C5,Usable
12546,Suspicious_Dish,Suspicious Dish,Usable
12547,Chalcenodny_Box,Chalcenodny Box,Usable
12548,Buy_Market_Permit2,Shabby Purchase Street Stall License,Usable
12549,White_Slim_Pot_Box2,White Slim Pot Box2,Usable
12550,Poison_Bottle_Box2,Deadly Poison Box,Usable
12551,MVP_Tele_Scroll,MVP Tele Scroll,Usable
12552,Quest_Tele_Scroll,Quest Tele Scroll,Usable
12553,Brysinggamen_Piece_Box,Brysinggamen Piece Box,Usable
12554,Asprika_Piece_Box,Asprika Piece Box,Usable
12555,Brynhild_Piece_Box,Brynhild Piece Box,Usable
12556,Sleipnir_Piece_Box,Sleipnir Piece Box,Usable
12557,Mjolnir_Piece_Box,Mjolnir Piece Box,Usable
12558,Magingiorde_Piece_Box,Magingiorde Piece Box,Usable
12559,Tenkaippin_Strong,Tenkaippin Strong,Usable
12560,Tenkaippin_Clean,Tenkaippin Clean,Usable
12561,Mysterious_Seed,Mysterious Seed,Usable
12562,Bubble_Gum_Plus,Bubble Gum Plus,Usable
12563,BM75,BM75,Usable
12564,3D_Glasses_Box,3D Glasses Box,Cash
12565,Cheer_Scarf_Box,Cheering Scarf Box,Usable
12566,Cheer_Scarf2_Box,Cheering Scarf II Box,Cash
12567,Cheer_Scarf3_Box,Cheering Scarf Box,Cash
12568,Cheer_Scarf4_Box,Cheering Scarf Box,Cash
12569,Cheer_Scarf6_Box,Cheering Scarf Box,Cash
12570,Cheer_Scarf8_Box,Cheering Scarf Box,Cash
12571,Cheer_Scarf10_Box,Cheering Scarf Box,Cash
12572,Cheer_Scarf10_Box2,Cheering Scarf Box,Cash
12573,Fruit_Basket,Fruit Basket,Usable
12574,Mora_Berry,Mora Berry,Usable
12575,Arrow_Of_Elf_Cntr,Arrow Of Elf Cntr,Usable
12576,Hunting_Arrow_Cntr,Hunting Arrow Cntr,Usable
12577,Lucky_Egg_C6,Lucky Egg C6,Usable
12578,Rapid_Life_Water,Rapid Life Water,Usable
12579,Ring_Of_Valkyrie_Box,Valkyrie Ring Box,Cash
12580,Vending_Search_Scroll,Universal Catalog Silver,Usable
12581,Vending_Search_Scroll2,Universal Catalog Gold,Usable
12582,Siege_Supply_Box,WoE Supply Box,Usable
12583,PR_Team_Box,Public Relations box,Cash
12584,Develop_Team_box,Development Team box,Cash
12585,Marketing_Team_Box,Marketing Team box,Cash
12586,Operating_Team_Box,Operation Team box,Cash
12587,Summer_Night_box,A Summer Night's Box,Cash
12588,Summer_Night_box2,A Summer Night's Box2,Cash
12589,Summer_Night_box3,A Summer Night's Box3,Cash
12591,Uni_Catalog_Bz,Universal Catalog Bronze,Usable
12592,Cyclops_Box1,Cyclops Box1,DelayConsume
12593,Cyclops_Box2,Cyclops Box2,DelayConsume
12594,Cyclops_Box3,Cyclops Box3,DelayConsume
12595,Lucky_Egg_C7,Lucky Egg C7,Usable
12596,Magic_Candy,Magic Candy,Usable
12597,Opor_Ayam,Opor Ayam,DelayConsume
